TIMESTAMP: 5, UE_ID: 262, CELL_SOURCE_ID: 2, CELL_TARGET_ID: 1, RSRP_SOURCE: -70.55, RSRP_TARGET: -61.32, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 39.57, SINR_TARGET: 48.68, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 5, UE_ID: 289, CELL_SOURCE_ID: 2, CELL_TARGET_ID: 1, RSRP_SOURCE: -68.00, RSRP_TARGET: -58.22, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 42.78, SINR_TARGET: 52.01, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 6, UE_ID: 78, CELL_SOURCE_ID: 3, CELL_TARGET_ID: 1, RSRP_SOURCE: -67.24, RSRP_TARGET: -43.63, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 41.77, SINR_TARGET: 67.50, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 6, UE_ID: 91, CELL_SOURCE_ID: 15, CELL_TARGET_ID: 1, RSRP_SOURCE: -60.77, RSRP_TARGET: -44.88, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 49.61, SINR_TARGET: 62.33, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 6, UE_ID: 100, CELL_SOURCE_ID: 3, CELL_TARGET_ID: 1, RSRP_SOURCE: -57.33, RSRP_TARGET: -29.83, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 52.80, SINR_TARGET: 82.93, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 6, UE_ID: 142, CELL_SOURCE_ID: 13, CELL_TARGET_ID: 1, RSRP_SOURCE: -49.51, RSRP_TARGET: -39.98, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 64.74, SINR_TARGET: 70.88, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 6, UE_ID: 160, CELL_SOURCE_ID: 3, CELL_TARGET_ID: 1, RSRP_SOURCE: -55.64, RSRP_TARGET: -36.18, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 54.36, SINR_TARGET: 76.40, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 6, UE_ID: 172, CELL_SOURCE_ID: 3, CELL_TARGET_ID: 1, RSRP_SOURCE: -80.73, RSRP_TARGET: -55.43, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 30.71, SINR_TARGET: 54.80, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 6, UE_ID: 175, CELL_SOURCE_ID: 3, CELL_TARGET_ID: 1, RSRP_SOURCE: -52.35, RSRP_TARGET: -26.88, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: 55.58, SINR_TARGET: 84.07, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 6, UE_ID: 213, CELL_SOURCE_ID: 16, CELL_TARGET_ID: 1, RSRP_SOURCE: -102.47, RSRP_TARGET: -80.16, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -2.37, SINR_TARGET: 28.40, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
TIMESTAMP: 6, UE_ID: 219, CELL_SOURCE_ID: 16, CELL_TARGET_ID: 1, RSRP_SOURCE: -99.03, RSRP_TARGET: -73.29, RSRQ_SOURCE: -3.00, RSRQ_TARGET: -3.00, SINR_SOURCE: -3.02, SINR_TARGET: 37.51, TIME_TO_TRIGGER: 8.00, A3_OFFSET: 8.00, HOF: 1
